id,buyercode,sellercode,order_year,odai,ordered,onai,delivery_year,term,designation,category,desc,coprod,nrdel,nrdelai,delyears,buyer,seller,status,tivunit,tivorder,tivdel
53289,TUR,UK,1955,X,147,X,1958,N/A,Sapphire,EN,Turbojet,L,147,X,1957-1958,Turkey,United Kingdom,N,0.6,88.2,88.2
4242,TUR,UK,1986,X,120,X,1988,N/A,Sea Skua,MI,Anti-ship missile,L,120,X,1987-1988,Turkey,United Kingdom,N,0.3,36,36
32410,TUR,UK,1986,X,12,,1988,N/A,Seaspray,GR,MP aircraft radar,L,12,,1987-1988,Turkey,United Kingdom,N,2,24,24
18814,TUR,UK,1988,,40,,1989,ASS,Shorland,AV,APV,L,40,,1989,Turkey,United Kingdom,N,0.1,4,4
22865,TUR,UK,1990,X,60,X,1999,LIC,Shorland,AV,APV,L,60,X,1994-1999,Turkey,United Kingdom,N,0.1,6,6
37734,TUR,UK,1969,X,40,,1972,N/A,Tyne,EN,Turboprop,L,40,X,1971-1972,Turkey,United Kingdom,N,1.5,60,60
38475,TUR,UK,1999,,6,,2010,N/A,Type-2093,GR,MCM sonar,L,6,,2005-2010,Turkey,United Kingdom,N,12,72,72
53613,UAE,UK,2008,,3,,2013,N/A,Air refuel system,OT,Air refuel system,L,3,,2013,UAE,United Kingdom,N,10,30,30
16894,UAE,UK,1985,X,1,,1985,N/A,AS-350/AS-550 Fennec,AC,Light helicopter,L,1,X,1985,UAE,United Kingdom,S,0.36,0.36,0.36
51206,UAE,UK,2009,X,2,,0,N/A,AS-5,GR,SIGINT system,,1,,2018,UAE,United Kingdom,N,7.5,15,7.5
19615,UAE,UK,1988,X,10,,1989,POLI,AT-105 Saxon,AV,APC,L,10,,1989,UAE,United Kingdom,N,0.2,2,2
26837,UAE,UK,1974,X,12,X,1978,N/A,Blindfire,GR,Fire control radar,L,12,X,1976-1978,UAE,United Kingdom,N,2.5,30,30
19250,UAE,UK,1980,X,100,X,1981,N/A,Blowpipe,MI,Portable SAM,L,100,X,1981,UAE,United Kingdom,N,0.06,6,6
2011,UAE,UK,1967,X,4,,1972,N/A,BN-2 Islander,AC,Light transport ac,L,4,X,1968-1972,UAE,United Kingdom,N,0.6,2.4,2.4
4494,UAE,UK,1983,X,1,,1983,N/A,BN-2 Islander,AC,Light transport ac,L,1,,1983,UAE,United Kingdom,N,0.6,0.6,0.6
1995,UAE,UK,1968,X,65,X,1971,N/A,Ferret,AV,APV,L,65,X,1968-1971,UAE,United Kingdom,N,0.12,7.8,7.8
19438,UAE,UK,1989,,18,,1994,N/A,Hawk-100,AC,Trainer/combat ac,L,18,,1993-1994,UAE,United Kingdom,N,10,180,180
3087,UAE,UK,1982,X,8,,1983,N/A,Hawk-60,AC,Trainer/combat ac,L,8,,1983,UAE,United Kingdom,N,9,72,72
21486,UAE,UK,1987,,1,,1988,N/A,Hawk-60,AC,Trainer/combat ac,L,1,,1988,UAE,United Kingdom,N,9,9,9
22706,UAE,UK,1983,,16,,1985,N/A,Hawk-60,AC,Trainer/combat ac,L,16,X,1984-1985,UAE,United Kingdom,N,9,144,144
23057,UAE,UK,1994,X,4,,1995,N/A,Hawk-60,AC,Trainer/combat ac,L,4,,1995,UAE,United Kingdom,N,9,36,36
2008,UAE,UK,1968,X,12,,1971,N/A,Hunter,AC,FGA aircraft,L,12,,1970-1971,UAE,United Kingdom,R,2.64,31.68,31.68
15816,UAE,UK,1976,X,59,,1977,N/A,L-118 105mm,AR,Towed gun,L,59,X,1976-1977,UAE,United Kingdom,N,0.6,35.4,35.4
34646,UAE,UK,2000,X,1,,2001,N/A,Learjet-35/36,AC,Light transport ac,L,1,,2001,UAE,United Kingdom,S,1.7,1.7,1.7
35497,UAE,UK,2004,,1,,2004,N/A,Learjet-35/36,AC,Light transport ac,L,1,,2004,UAE,United Kingdom,S,1.7,1.7,1.7
15815,UAE,UK,1973,X,6,,1976,N/A,P-1101,SH,Patrol craft,L,6,,1975-1976,UAE,United Kingdom,N,6.2,37.2,37.2
21375,UAE,UK,1985,,1750,X,1998,N/A,PGM-500/PGM-2000,MI,ASM,L,1750,X,1989-1998,UAE,United Kingdom,N,0.2,350,350
32382,UAE,UK,1998,,2,,1999,N/A,Protector,SH,Patrol craft,L,2,,1999,UAE,United Kingdom,N,11,22,22
1877,UAE,UK,1974,,12,,1978,N/A,Rapier,AD,SAM system,L,12,X,1976-1978,UAE,United Kingdom,N,7,84,84
2012,UAE,UK,1974,,250,X,1978,N/A,Rapier-1,MI,SAM,L,250,X,1976-1978,UAE,United Kingdom,N,0.1,25,25
1994,UAE,UK,1968,X,70,X,1970,N/A,Saladin,AV,Armoured car,L,70,X,1970,UAE,United Kingdom,N,0.7,49,49
1993,UAE,UK,1968,X,20,X,1970,N/A,Saracen,AV,APC,L,20,X,1969-1970,UAE,United Kingdom,N,0.2,4,4
1210,UAE,UK,1978,,36,X,1981,N/A,Scorpion,AV,Light tank,L,36,X,1980-1981,UAE,United Kingdom,N,0.83,29.88,29.88
4311,UAE,UK,1983,X,40,X,1986,N/A,Scorpion,AV,Light tank,L,40,X,1984-1986,UAE,United Kingdom,N,0.83,33.2,33.2
7208,UAE,UK,1970,X,6,,1971,N/A,Shorland,AV,APV,L,6,,1971,UAE,United Kingdom,N,0.1,0.6,0.6
17797,UAE,UK,1985,,1,,1986,N/A,Shorts-330,AC,Transport aircraft,L,1,,1986,UAE,United Kingdom,N,4.15,4.15,4.15
17518,UAE,UK,1985,X,1,,1986,N/A,Skyvan,AC,Light transport ac,L,1,,1986,UAE,United Kingdom,N,2.5,2.5,2.5
53611,UAE,UK,2008,,6,,2013,N/A,Trent-700,EN,Turbofan,L,6,,2013,UAE,United Kingdom,N,6,36,36
1996,UAE,UK,1970,X,480,X,1973,N/A,VIGILANT,MI,Anti-tank missile,L,480,X,1971-1973,UAE,United Kingdom,N,0.01,4.8,4.8
17534,UAE,UK,1974,,8,,1979,N/A,Viper,EN,Turbojet,L,8,X,1976-1979,UAE,United Kingdom,N,0.4,3.2,3.2
37344,UAE,UK,1984,,2,,1984,N/A,Viper,EN,Turbojet,L,2,,1984,UAE,United Kingdom,N,0.4,0.8,0.8
37345,UAE,UK,1987,,3,,1987,N/A,Viper,EN,Turbojet,L,3,,1987,UAE,United Kingdom,N,0.4,1.2,1.2
37346,UAE,UK,1990,,2,,1992,N/A,Viper,EN,Turbojet,L,2,,1991-1992,UAE,United Kingdom,N,0.4,0.8,0.8
18626,UAE,UK,1985,X,1,X,1986,N/A,Watchman,GR,Air search radar,L,1,X,1986,UAE,United Kingdom,N,5,5,5
24379,UGA,UK,1982,,1,,1982,POLI,Bell-47/OH-13,AC,Light helicopter,L,1,,1982,Uganda,United Kingdom,S,0.096,0.096,0.096
6869,UGA,UK,1963,X,15,,1965,N/A,Ferret,AV,APV,L,15,,1965,Uganda,United Kingdom,S,0.048,0.72,0.72
8463,UGA,UK,1964,,2,,1966,POLI,Scout,AC,Light helicopter,L,2,,1966,Uganda,United Kingdom,N,0.8,1.6,1.6
24056,URU,UK,1955,X,1,,1956,N/A,Castle,SH,Corvette,L,1,,1956,Uruguay,United Kingdom,S,9,9,9
22283,URU,UK,1978,X,1,,1978,N/A,Catherine,SH,Cargo ship,L,1,,1978,Uruguay,United Kingdom,S,5,5,5
28826,URU,UK,1998,,2,,1999,N/A,Jetstream,AC,Light transport ac,L,2,,1999,Uruguay,United Kingdom,S,0.8,1.6,1.6
20791,URU,UK,1992,,2,,1994,N/A,Wessex,AC,Helicopter,L,2,,1992-1994,Uruguay,United Kingdom,S,0.9,1.8,1.8
24628,URU,UK,1996,,6,,1997,N/A,Wessex,AC,Helicopter,L,6,,1997,Uruguay,United Kingdom,S,0.9,5.4,5.4
25836,URU,UK,1997,,5,,1998,N/A,Wessex,AC,Helicopter,L,5,,1998,Uruguay,United Kingdom,S,0.9,4.5,4.5
33379,URU,UK,2002,,2,,2002,AID,Wessex,AC,Helicopter,L,2,,2002,Uruguay,United Kingdom,S,0.9,1.8,1.8
56625,USA,UK,2011,X,642,X,2013,N/A,AGM-65 Maverick,MI,ASM,L,642,,2012-2013,United States,United Kingdom,S,0.06,38.52,38.52
53037,USA,UK,1995,,33,,2005,N/A,Air refuel system,OT,Air refuel system,L,33,X,1999-2005,United States,United Kingdom,N,10,330,330
53364,USA,UK,2006,,1,,2007,N/A,Air refuel system,OT,Air refuel system,L,1,,2007,United States,United Kingdom,N,10,10,10
53366,USA,UK,1998,X,1,,2000,N/A,Air refuel system,OT,Air refuel system,L,1,,2000,United States,United Kingdom,N,10,10,10
53367,USA,UK,2005,,1,,2006,N/A,Air refuel system,OT,Air refuel system,L,1,,2006,United States,United Kingdom,N,10,10,10
53725,USA,UK,2011,,179,X,0,LIC,Air refuel system,OT,Air refuel system,L,,,,United States,United Kingdom,N,10,1790,0
18959,USA,UK,1988,,6,,1990,N/A,BAe-125-800,AC,Light transport ac,L,6,,1990,United States,United Kingdom,N,9.1,54.6,54.6
21143,USA,UK,1985,,11,,1987,N/A,Blindfire,GR,Fire control radar,L,11,X,1987,United States,United Kingdom,N,2.5,27.5,27.5
26860,USA,UK,1981,,32,,1985,N/A,Blindfire,GR,Fire control radar,L,32,X,1983-1985,United States,United Kingdom,N,2.5,80,80
29782,USA,UK,1993,X,1,,1993,N/A,Boeing-707,AC,Transport aircraft,L,1,,1993,United States,United Kingdom,S,17.8,17.8,17.8
38447,USA,UK,1952,,67,,1954,LIC,Canberra B-2,AC,Bomber aircraft,L,67,,1954,United States,United Kingdom,N,8.5,569.5,569.5
21884,USA,UK,1951,,383,,1957,LIC,Canberra B-57B,AC,Bomber aircraft,L,383,X,1953-1957,United States,United Kingdom,N,10,3830,3830
6435,USA,UK,1954,X,20,,1956,LIC,Canberra RB-57D,AC,Reconnaissance ac,L,20,,1956,United States,United Kingdom,N,9,180,180
20056,USA,UK,1990,,8,,1994,LIC,Cyclone,SH,Patrol craft,L,8,,1993-1994,United States,United Kingdom,N,21.5,172,172
25384,USA,UK,1991,,5,,1996,LIC,Cyclone,SH,Patrol craft,L,5,,1995-1996,United States,United Kingdom,N,21.5,107.5,107.5
25385,USA,UK,1997,,1,,2000,LIC,Cyclone,SH,Patrol craft,L,1,,2000,United States,United Kingdom,N,21.5,21.5,21.5
24853,USA,UK,1966,,3,,1972,N/A,Edenton,SH,Salvage ship,L,3,,1971-1972,United States,United Kingdom,N,30,90,90
15471,USA,UK,1969,,90,,1974,ASS,Harrier GR-1/AV-8A,AC,FGA aircraft,L,90,X,1971-1974,United States,United Kingdom,N,13.77,1239.3,1239.3
15472,USA,UK,1973,,20,,1976,ASS,Harrier GR-1/AV-8A,AC,FGA aircraft,L,20,X,1975-1976,United States,United Kingdom,N,13.77,275.4,275.4
1845,USA,UK,1981,,223,X,2009,LIC,Hawk-60,AC,Trainer/combat ac,L,223,X,1990-2009,United States,United Kingdom,N,9,2007,2007
21740,USA,UK,1984,X,15,,1987,LIC,Island,SH,Patrol craft,L,15,,1986-1987,United States,United Kingdom,N,9.3,139.5,139.5
25042,USA,UK,1985,,1,,1987,LIC,Island,SH,Patrol craft,L,1,,1987,United States,United Kingdom,N,9.3,9.3,9.3
25043,USA,UK,1987,,16,,1989,LIC,Island,SH,Patrol craft,L,16,,1988-1989,United States,United Kingdom,N,9.3,148.8,148.8
25044,USA,UK,1987,,5,,1990,LIC,Island,SH,Patrol craft,L,5,,1989-1990,United States,United Kingdom,N,9.3,46.5,46.5
25045,USA,UK,1989,X,12,,1992,LIC,Island,SH,Patrol craft,L,12,,1991-1992,United States,United Kingdom,N,9.3,111.6,111.6
19171,USA,UK,1987,,427,,1996,LIC,L-118 105mm,AR,Towed gun,L,427,X,1989-1996,United States,United Kingdom,N,0.6,256.2,256.2
35223,USA,UK,2005,X,275,X,2013,LIC,L-118 105mm,AR,Towed gun,L,275,X,2006-2013,United States,United Kingdom,N,0.6,165,165
29699,USA,UK,1992,X,100,X,1999,LIC,MSTAR,GR,Ground surv radar,L,100,X,1993-1999,United States,United Kingdom,N,0.5,50,50
35134,USA,UK,2004,,54,X,0,N/A,MT-30,EN,Gas turbine,L,12,,2008-2018,United States,United Kingdom,N,12,648,144
36449,USA,UK,2007,,6,,0,N/A,MT-30,EN,Gas turbine,L,1,,2016,United States,United Kingdom,N,12,72,12
37406,USA,UK,1947,,600,X,1951,LIC,Nene,EN,Turbojet,L,600,X,1950-1951,United States,United Kingdom,N,0.5,300,300
3014,USA,UK,1980,,1,,1981,N/A,Ness,SH,Supply ship,L,1,,1981,United States,United Kingdom,S,34.34,34.34,34.34
25046,USA,UK,1981,,1,,1981,N/A,Ness,SH,Supply ship,L,1,,1981,United States,United Kingdom,S,34.34,34.34,34.34
25047,USA,UK,1983,,1,,1983,N/A,Ness,SH,Supply ship,L,1,,1983,United States,United Kingdom,S,34.34,34.34,34.34
35295,USA,UK,1975,X,300,X,1997,LIC,Pegasus,EN,Turbofan,L,300,X,1983-1997,United States,United Kingdom,N,3,900,900
54279,USA,UK,2011,,60,X,2012,N/A,Pegasus,EN,Turbofan,L,60,X,2012,United States,United Kingdom,S,1.2,72,72
34262,USA,UK,2003,,1,,2003,N/A,Pegasus One,SH,Transport ship,L,1,,2003,United States,United Kingdom,S,12,12,12
54192,USA,UK,1980,X,3,X,1983,N/A,Pusher,GR,SIGINT system,L,3,X,1981-1983,United States,United Kingdom,N,50,150,150
3013,USA,UK,1981,,32,,1985,OFFS,Rapier,AD,SAM system,L,32,X,1983-1985,United States,United Kingdom,N,7,224,224
15950,USA,UK,1985,,600,X,1989,N/A,Rapier,AD,SAM system,L,600,X,1987-1989,United States,United Kingdom,N,7,4200,4200
15951,USA,UK,1985,,14,,1988,N/A,Rapier,AD,SAM system,L,14,X,1987-1988,United States,United Kingdom,N,7,98,98
1645,USA,UK,1981,,650,X,1985,OFFS,Rapier-1,MI,SAM,L,650,X,1983-1985,United States,United Kingdom,N,0.1,65,65
37408,USA,UK,1948,X,4108,X,1959,LIC,RB-44 Tay,EN,Turbojet,L,4108,X,1950-1959,United States,United Kingdom,N,1,4108,4108
36077,USA,UK,1950,X,4600,X,1960,LIC,Sapphire,EN,Turbojet,L,4600,X,1952-1960,United States,United Kingdom,N,0.6,2760,2760
36202,USA,UK,2005,,22,,2011,POLI,Seaspray,GR,MP aircraft radar,L,22,X,2008-2011,United States,United Kingdom,N,2,44,44
4500,USA,UK,1984,,18,,1985,N/A,Shorts-330,AC,Transport aircraft,L,18,X,1985,United States,United Kingdom,N,4.15,74.7,74.7
18962,USA,UK,1988,,10,,1992,N/A,Shorts-330,AC,Transport aircraft,L,10,X,1990-1992,United States,United Kingdom,N,4.15,41.5,41.5
18964,USA,UK,1985,X,4,,1985,N/A,Shorts-330,AC,Transport aircraft,L,4,,1985,United States,United Kingdom,S,1.66,6.64,6.64
18966,USA,UK,1987,X,2,,1987,N/A,Shorts-330,AC,Transport aircraft,L,2,,1987,United States,United Kingdom,S,1.66,3.32,3.32
21739,USA,UK,1993,,20,,1996,N/A,Shorts-360,AC,Transport aircraft,L,20,X,1995-1996,United States,United Kingdom,R,2.97,59.4,59.4
31375,USA,UK,1965,,1013,X,1981,LIC,Spey,EN,Turbofan,L,1013,X,1971-1981,United States,United Kingdom,N,2,2026,2026
20794,USA,UK,1992,,113,,1995,LIC,T-67 Firefly,AC,Trainer aircraft,L,113,,1993-1995,United States,United Kingdom,N,0.16,18.08,18.08
24631,USA,UK,1997,,8,,2001,LIC,UFH/M-777 155mm,AR,Towed gun,L,8,X,2000-2001,United States,United Kingdom,N,1,8,8
28774,USA,UK,2000,X,1026,X,2013,LIC,UFH/M-777 155mm,AR,Towed gun,L,1026,X,2002-2013,United States,United Kingdom,N,1,1026,1026
19176,USA,UK,1988,,1,,1989,N/A,Watchman,GR,Air search radar,L,1,,1989,United States,United Kingdom,N,5,5,5
32556,VEN,UK,1968,X,2,,1976,N/A,AWS-1,GR,Air search radar,L,2,,1975-1976,Venezuela,United Kingdom,N,3.76,7.52,7.52
2555,VEN,UK,1978,X,2,,1979,N/A,BN-2 Islander,AC,Light transport ac,L,2,,1979,Venezuela,United Kingdom,N,0.6,1.2,1.2
7021,VEN,UK,1951,,6,,1953,N/A,Canberra B-2,AC,Bomber aircraft,L,6,,1953,Venezuela,United Kingdom,N,8.5,51,51
7040,VEN,UK,1965,,2,,1967,N/A,Canberra B-2,AC,Bomber aircraft,L,2,,1966-1967,Venezuela,United Kingdom,S,3.4,6.8,6.8
8491,VEN,UK,1965,,12,,1967,N/A,Canberra B-2,AC,Bomber aircraft,L,12,X,1966-1967,Venezuela,United Kingdom,S,3.4,40.8,40.8
21873,VEN,UK,1957,,2,,1958,N/A,Canberra B-2,AC,Bomber aircraft,L,2,X,1958,Venezuela,United Kingdom,N,8.5,17,17
7031,VEN,UK,1957,,8,,1958,N/A,Canberra B(I)-8,AC,Bomber aircraft,L,8,,1958,Venezuela,United Kingdom,N,9,72,72
17085,VEN,UK,1972,,6,,1975,N/A,Constitucion,SH,FAC,L,6,,1974-1975,Venezuela,United Kingdom,N,22.25,133.5,133.5
61670,VEN,UK,1955,X,1,,1955,N/A,Dove,AC,Light transport ac,L,1,,1955,Venezuela,United Kingdom,N,0.6,0.6,0.6
17075,VEN,UK,1974,X,1,X,1975,N/A,HS-748,AC,Transport aircraft,L,1,X,1975,Venezuela,United Kingdom,N,8.5,8.5,8.5
7038,VEN,UK,1962,X,15,,1963,N/A,Jet Provost,AC,Trainer aircraft,L,15,,1963,Venezuela,United Kingdom,N,1.2,18,18
17080,VEN,UK,1950,,2,,1954,N/A,Nueva Esparta,SH,Destroyer,L,2,,1953-1954,Venezuela,United Kingdom,N,120,240,240
22739,VEN,UK,1952,X,1,,1956,N/A,Nueva Esparta,SH,Destroyer,L,1,,1956,Venezuela,United Kingdom,N,120,120,120
18826,VEN,UK,1988,,84,X,1991,N/A,Scorpion-90,AV,Light tank,L,84,X,1989-1991,Venezuela,United Kingdom,N,1,84,84
7003,VEN,UK,1968,X,20,X,1969,N/A,Sea Cat,MI,SAM,L,20,X,1969,Venezuela,United Kingdom,N,0.04,0.8,0.8
7015,VEN,UK,1974,,15,X,1974,N/A,Shorland,AV,APV,L,15,X,1974,Venezuela,United Kingdom,N,0.1,1.5,1.5
36012,VEN,UK,2005,X,2,,2005,N/A,Shorts-360,AC,Transport aircraft,L,2,,2005,Venezuela,United Kingdom,S,1.8,3.6,3.6
29258,VEN,UK,1988,,11,X,1991,N/A,Spartan,AV,APC,L,11,X,1989-1991,Venezuela,United Kingdom,N,0.18,1.98,1.98
7020,VEN,UK,1950,,19,X,1950,N/A,Vampire FB-5,AC,Fighter aircraft,L,19,X,1950,Venezuela,United Kingdom,N,3.2,60.8,60.8
7005,VEN,UK,1955,,3,,1955,N/A,Vampire T-55,AC,Trainer aircraft,L,3,X,1955,Venezuela,United Kingdom,N,2.25,6.75,6.75
7033,VEN,UK,1955,,5,,1958,N/A,Vampire T-55,AC,Trainer aircraft,L,5,,1958,Venezuela,United Kingdom,S,0.9,4.5,4.5
7006,VEN,UK,1955,,22,,1956,N/A,Venom,AC,Fighter aircraft,L,22,,1956,Venezuela,United Kingdom,N,3.5,77,77
17557,XAM,UK,1986,,50,X,1986,VIA,Blowpipe,MI,Portable SAM,L,50,X,1986,Mujahedin (Afghanistan)*,United Kingdom,S,0.024,1.2,1.2
18107,XAM,UK,1987,,300,X,1987,VIA,Blowpipe,MI,Portable SAM,L,300,X,1987,Mujahedin (Afghanistan)*,United Kingdom,S,0.024,7.2,7.2
52873,XXR,UK,1962,X,5,,1965,N/A,Green Ginger,GR,Air search radar,L,5,X,1963-1965,Unknown recipient(s),United Kingdom,N,9,45,45
7209,YEN,UK,1974,,2,,1974,N/A,Skyvan,AC,Light transport ac,L,2,,1974,North Yemen,United Kingdom,N,2.5,5,5
7207,YES,UK,1965,X,6,,1967,AID,Bell-47/OH-13,AC,Light helicopter,L,6,,1967,South Yemen,United Kingdom,N,0.24,1.44,1.44
8903,YES,UK,1967,X,4,,1967,AID?,DC-3/C-47 Skytrain,AC,Transport aircraft,L,4,,1967,South Yemen,United Kingdom,S,1,4,4
7201,YES,UK,1966,X,15,X,1967,N/A,Ferret,AV,APV,L,15,X,1967,South Yemen,United Kingdom,N,0.12,1.8,1.8
15771,YES,UK,1967,,3,,1967,AID,Ham,SH,Minesweeper,L,3,,1967,South Yemen,United Kingdom,S,2.4,7.2,7.2
8539,YES,UK,1967,X,4,,1968,AID,Jet Provost,AC,Trainer aircraft,L,4,,1967-1968,South Yemen,United Kingdom,R,0.792,3.168,3.168
7202,YES,UK,1966,X,15,X,1967,N/A,Saladin,AV,Armoured car,L,15,X,1967,South Yemen,United Kingdom,N,0.7,10.5,10.5
7203,YES,UK,1968,X,4,,1969,AID?,Strikemaster,AC,Trainer/combat ac,L,4,,1969,South Yemen,United Kingdom,N,2.5,10,10
14235,YUG,UK,1956,,2,,1956,N/A,EWP,SH,Destroyer,L,2,,1956,Yugoslavia,United Kingdom,S,36.8,73.6,73.6
14457,YUG,UK,1962,X,4,,1966,LIC,Ham,SH,Minesweeper,L,4,X,1964-1966,Yugoslavia,United Kingdom,N,6,24,24
22075,YUG,UK,1951,,63,X,1952,AID,Mosquito FB-6,AC,Bomber aircraft,L,63,X,1951-1952,Yugoslavia,United Kingdom,S,2,126,126
19320,YUG,UK,1951,,60,X,1952,AID,Mosquito NF-30,AC,Fighter aircraft,L,60,X,1951-1952,Yugoslavia,United Kingdom,S,1.8,108,108
37934,YUG,UK,1974,X,12,,1980,N/A,Proteus,EN,Gas turbine,L,12,,1977-1980,Yugoslavia,United Kingdom,N,1.5,18,18
60854,YUG,UK,1974,,12,,1980,N/A,Proteus,EN,Gas turbine,L,12,,1977-1980,Yugoslavia,United Kingdom,N,1.5,18,18
19318,YUG,UK,1954,X,10,,1954,AID,S-51/H-5F,AC,Light helicopter,L,10,,1954,Yugoslavia,United Kingdom,N,0.3,3,3
19326,YUG,UK,1959,X,23,X,1966,LIC,S-55,AC,Helicopter,L,23,X,1960-1966,Yugoslavia,United Kingdom,N,1.2,27.6,27.6
39051,YUG,UK,1975,X,5,X,1980,N/A,S-600,GR,Air search radar,L,5,X,1976-1980,Yugoslavia,United Kingdom,N,5.24,26.2,26.2
54016,YUG,UK,1950,X,1,X,1951,N/A,Sealand,AC,Light transport ac,L,1,X,1951,Yugoslavia,United Kingdom,N,0.6,0.6,0.6
32762,YUG,UK,1955,X,2,,1959,N/A,Squid,NW,ASW mortar,L,2,,1959,Yugoslavia,United Kingdom,N,1.5,3,3
37351,YUG,UK,1960,,250,X,1985,LIC,Viper,EN,Turbojet,L,250,X,1963-1985,Yugoslavia,United Kingdom,N,0.4,100,100
37356,YUG,UK,1978,,75,X,1992,LIC,Viper,EN,Turbojet,L,75,X,1985-1992,Yugoslavia,United Kingdom,N,0.4,30,30
37381,YUG,UK,1971,X,430,X,1991,LIC,Viper,EN,Turbojet,L,430,X,1981-1991,Yugoslavia,United Kingdom,N,0.4,172,172
8527,ZAM,UK,1964,,4,,1964,N/A,DC-3/C-47 Skytrain,AC,Transport aircraft,L,4,,1964,Zambia,United Kingdom,S,1,4,4
7164,ZAM,UK,1964,X,1,,1966,VIP,HS-748,AC,Transport aircraft,L,1,,1966,Zambia,United Kingdom,N,8.5,8.5,8.5
7168,ZAM,UK,1971,,1,,1971,VIP,HS-748,AC,Transport aircraft,L,1,,1971,Zambia,United Kingdom,N,8.5,8.5,8.5
26870,ZAM,UK,1966,,1,,1966,N/A,LCT-8,SH,Landing ship,L,1,,1966,Zambia,United Kingdom,S,8,8,8
15823,ZAM,UK,1971,,12,,1971,N/A,Rapier,AD,SAM system,L,12,,1971,Zambia,United Kingdom,N,7,84,84
7177,ZAM,UK,1971,X,250,X,1971,N/A,Rapier-1,MI,SAM,L,250,X,1971,Zambia,United Kingdom,N,0.1,25,25
29786,ZAM,UK,1978,,1,X,1978,AID,S-330,GR,Air search radar,L,1,X,1978,Zambia,United Kingdom,N,6.15,6.15,6.15
1162,ZAM,UK,1978,,30,X,1978,AID,Sea Cat,MI,SAM,L,30,X,1978,Zambia,United Kingdom,N,0.04,1.2,1.2
37353,ZAM,UK,1970,,6,,1971,N/A,Viper,EN,Turbojet,L,6,,1971,Zambia,United Kingdom,N,0.4,2.4,2.4
37866,ZAM,UK,1969,X,20,,1973,N/A,Viper,EN,Turbojet,L,20,X,1971-1973,Zambia,United Kingdom,N,0.4,8,8
37867,ZAM,UK,1978,,3,,1980,N/A,Viper,EN,Turbojet,L,3,X,1980,Zambia,United Kingdom,N,0.4,1.2,1.2
3022,ZIM,UK,1981,,2,,1981,N/A,Canberra B-2,AC,Bomber aircraft,L,2,,1981,Zimbabwe,United Kingdom,S,3.4,6.8,6.8
8965,ZIM,UK,1958,X,18,,1958,N/A,Canberra B-2,AC,Bomber aircraft,L,18,,1958,Zimbabwe,United Kingdom,S,3.4,61.2,61.2
8302,ZIM,UK,1954,X,8,,1956,N/A,DC-3/C-47 Skytrain,AC,Transport aircraft,L,8,X,1954-1956,Zimbabwe,United Kingdom,S,1,8,8
6369,ZIM,UK,1959,X,4,,1960,N/A,DC-4M1 North Star,AC,Transport aircraft,L,4,,1960,Zimbabwe,United Kingdom,S,2.8,11.2,11.2
6370,ZIM,UK,1959,X,30,X,1960,N/A,Ferret,AV,APV,L,30,,1960,Zimbabwe,United Kingdom,N,0.12,3.6,3.6
2890,ZIM,UK,1980,,8,,1982,N/A,Hawk-60,AC,Trainer/combat ac,L,8,,1982,Zimbabwe,United Kingdom,N,9,72,72
19873,ZIM,UK,1990,,5,,1992,N/A,Hawk-60,AC,Trainer/combat ac,L,5,,1992,Zimbabwe,United Kingdom,N,9,45,45
3976,ZIM,UK,1983,,5,,1984,N/A,Hunter,AC,FGA aircraft,L,5,,1984,Zimbabwe,United Kingdom,S,1.6,8,8
8822,ZIM,UK,1961,X,12,,1963,N/A,Hunter,AC,Fighter aircraft,L,12,X,1962-1963,Zimbabwe,United Kingdom,R,2.376,28.512,28.512
18500,ZIM,UK,1987,X,4,,1987,N/A,Hunter,AC,FGA aircraft,L,4,,1987,Zimbabwe,United Kingdom,S,1.6,6.4,6.4
28858,ZIM,UK,1955,X,2,X,1956,N/A,Pembroke,AC,Light transport ac,L,2,X,1956,Zimbabwe,United Kingdom,N,1.76,3.52,3.52
15958,ZIM,UK,1953,X,16,,1955,N/A,Provost,AC,Trainer aircraft,L,16,,1955,Zimbabwe,United Kingdom,N,0.38,6.08,6.08
6363,ZIM,UK,1950,,11,,1951,N/A,Spitfire,AC,Fighter aircraft,L,11,,1951,Zimbabwe,United Kingdom,S,0.8,8.8,8.8
6364,ZIM,UK,1951,X,11,,1954,N/A,Spitfire,AC,Fighter aircraft,L,11,X,1951-1954,Zimbabwe,United Kingdom,S,0.8,8.8,8.8
15109,ZIM,UK,1950,X,10,X,1950,N/A,T-17E1 Staghound,AV,Armoured car,L,10,X,1950,Zimbabwe,United Kingdom,S,0.096,0.96,0.96
6365,ZIM,UK,1953,X,16,,1954,N/A,Vampire FB-5,AC,Fighter aircraft,L,16,X,1953-1954,Zimbabwe,United Kingdom,S,1.28,20.48,20.48
6361,ZIM,UK,1953,,16,X,1955,N/A,Vampire T-3,AC,Trainer aircraft,L,16,X,1954-1955,Zimbabwe,United Kingdom,N,2.25,36,36
40243,AFG,UKR,2007,,4,,2008,AID,An-32,AC,Transport aircraft,L,4,,2008,Afghanistan,Ukraine,S,4.4,17.6,17.6
51311,ALG,UKR,2006,,32,X,2011,VIA,AI-222,EN,Turbofan,L,32,X,2011,Algeria,Ukraine,N,1.2,38.4,38.4
